2026-07-10T01:11:06.201+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties'
2026-07-10T01:11:06.204+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSourceScriptDatabaseInitializer' via factory method to bean named 'dataSource'
2026-07-10T01:11:06.204+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'dataSourceScriptDatabaseInitializer' via factory method to bean named 'spring.sql.init-org.springframework.boot.autoconfigure.sql.init.SqlInitializationProperties'
2026-07-10T01:11:06.209+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'entityManagerFactory'
2026-07-10T01:11:06.209+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration'
2026-07-10T01:11:06.210+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jpa-org.springframework.boot.autoconfigure.orm.jpa.JpaProperties'
2026-07-10T01:11:06.213+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
2026-07-10T01:11:06.216+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'dataSource'
2026-07-10T01:11:06.216+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa-org.springframework.boot.autoconfigure.orm.jpa.JpaProperties'
2026-07-10T01:11:06.216+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@3eeb318f'
2026-07-10T01:11:06.216+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaConfiguration' via constructor to bean named 'spring.jpa.hibernate-org.springframework.boot.autoconfigure.orm.jpa.HibernateProperties'
2026-07-10T01:11:06.218+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'hikariPoolDataSourceMetadataProvider'
2026-07-10T01:11:06.218+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration$HikariPoolDataSourceMetadataProviderConfiguration'
2026-07-10T01:11:06.226+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'entityManagerFactoryBuilder'
2026-07-10T01:11:06.226+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpaVendorAdapter'
2026-07-10T01:11:06.236+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'entityManagerFactoryBuilder' via factory method to bean named 'jpaVendorAdapter'
2026-07-10T01:11:06.238+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'persistenceManagedTypes'
2026-07-10T01:11:06.239+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistenceManagedTypes' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@3eeb318f'
2026-07-10T01:11:06.239+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistenceManagedTypes' via factory method to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@58326051'
2026-07-10T01:11:06.244+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'entityManagerFactoryBuilder'
2026-07-10T01:11:06.244+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'entityManagerFactory' via factory method to bean named 'persistenceManagedTypes'
2026-07-10T01:11:07.101+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'orderServiceApplication'
2026-07-10T01:11:07.102+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'restClientConfig'
2026-07-10T01:11:07.107+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'orderController'
2026-07-10T01:11:07.108+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'orderService'
2026-07-10T01:11:07.108+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'orderRepository'
2026-07-10T01:11:07.114+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpa.named-queries#0'
2026-07-10T01:11:07.118+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpa.OrderRepository.fragments#0'
2026-07-10T01:11:07.126+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpaSharedEM_entityManagerFactory'
2026-07-10T01:11:07.165+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jpaMappingContext'
2026-07-10T01:11:07.205+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'metricsRepositoryMethodInvocationListener'
2026-07-10T01:11:07.206+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration'
2026-07-10T01:11:07.206+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.actuate.autoconfigure.metrics.data.RepositoryMetricsAutoConfiguration' via constructor to bean named 'management.metrics-org.springframework.boot.actuate.autoconfigure.metrics.MetricsProperties'
2026-07-10T01:11:07.208+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'repositoryTagsProvider'
2026-07-10T01:11:07.210+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'metricsRepositoryMethodInvocationListener' via factory method to bean named 'repositoryTagsProvider'
2026-07-10T01:11:07.347+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'inventoryClient'
2026-07-10T01:11:07.432+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'circuitBreakerAspect'
2026-07-10T01:11:07.432+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.circuitbreaker.autoconfigure.CircuitBreakerConfigurationOnMissingBean'
2026-07-10T01:11:07.434+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resilience4j.circuitbreaker-io.github.resilience4j.springboot3.circuitbreaker.autoconfigure.CircuitBreakerProperties'
2026-07-10T01:11:07.445+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'io.github.resilience4j.springboot3.circuitbreaker.autoconfigure.CircuitBreakerConfigurationOnMissingBean' via constructor to bean named 'resilience4j.circuitbreaker-io.github.resilience4j.springboot3.circuitbreaker.autoconfigure.CircuitBreakerProperties'
2026-07-10T01:11:07.452+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'circuitBreakerRegistry'
2026-07-10T01:11:07.453+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'eventConsumerRegistry'
2026-07-10T01:11:07.463+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'circuitBreakerRegistryEventConsumer'
2026-07-10T01:11:07.464+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'taggedCircuitBreakerMetricsPublisher'
2026-07-10T01:11:07.464+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.circuitbreaker.autoconfigure.CircuitBreakerMetricsAutoConfiguration'
2026-07-10T01:11:07.468+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'taggedCircuitBreakerMetricsPublisher' via factory method to bean named 'simpleMeterRegistry'
2026-07-10T01:11:07.482+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'compositeCircuitBreakerCustomizer'
2026-07-10T01:11:07.485+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerRegistry' via factory method to bean named 'eventConsumerRegistry'
2026-07-10T01:11:07.485+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerRegistry' via factory method to bean named 'circuitBreakerRegistryEventConsumer'
2026-07-10T01:11:07.485+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerRegistry' via factory method to bean named 'compositeCircuitBreakerCustomizer'
2026-07-10T01:11:07.532+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'fallbackExecutor'
2026-07-10T01:11:07.532+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.fallback.autoconfigure.FallbackConfigurationOnMissingBean'
2026-07-10T01:11:07.536+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spelResolver'
2026-07-10T01:11:07.537+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.spelresolver.autoconfigure.SpelResolverConfigurationOnMissingBean'
2026-07-10T01:11:07.540+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spelExpressionParser'
2026-07-10T01:11:07.545+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'parameterNameDiscoverer'
2026-07-10T01:11:07.551+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'spelResolver' via factory method to bean named 'spelExpressionParser'
2026-07-10T01:11:07.557+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'spelResolver' via factory method to bean named 'parameterNameDiscoverer'
2026-07-10T01:11:07.557+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'spelResolver' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@3eeb318f'
2026-07-10T01:11:07.561+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'fallbackDecorators'
2026-07-10T01:11:07.563+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'completionStageFallbackDecorator'
2026-07-10T01:11:07.566+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'fallbackDecorators' via factory method to bean named 'completionStageFallbackDecorator'
2026-07-10T01:11:07.569+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'fallbackExecutor' via factory method to bean named 'spelResolver'
2026-07-10T01:11:07.569+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'fallbackExecutor' via factory method to bean named 'fallbackDecorators'
2026-07-10T01:11:07.571+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerAspect' via factory method to bean named 'circuitBreakerRegistry'
2026-07-10T01:11:07.571+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerAspect' via factory method to bean named 'fallbackExecutor'
2026-07-10T01:11:07.571+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'circuitBreakerAspect' via factory method to bean named 'spelResolver'
2026-07-10T01:11:07.572+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'retryAspect'
2026-07-10T01:11:07.572+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.retry.autoconfigure.RetryConfigurationOnMissingBean'
2026-07-10T01:11:07.577+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resilience4j.retry-io.github.resilience4j.springboot3.retry.autoconfigure.RetryProperties'
2026-07-10T01:11:07.589+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'retryRegistry'
2026-07-10T01:11:07.590+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'retryEventConsumerRegistry'
2026-07-10T01:11:07.592+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'retryRegistryEventConsumer'
2026-07-10T01:11:07.593+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'taggedRetryMetricsPublisher'
2026-07-10T01:11:07.593+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'io.github.resilience4j.springboot3.retry.autoconfigure.RetryMetricsAutoConfiguration'
2026-07-10T01:11:07.595+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'taggedRetryMetricsPublisher' via factory method to bean named 'simpleMeterRegistry'
2026-07-10T01:11:07.601+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'compositeRetryCustomizer'
2026-07-10T01:11:07.604+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'retryRegistry' via factory method to bean named 'resilience4j.retry-io.github.resilience4j.springboot3.retry.autoconfigure.RetryProperties'
2026-07-10T01:11:07.604+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'retryRegistry' via factory method to bean named 'retryEventConsumerRegistry'
2026-07-10T01:11:07.604+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'retryRegistry' via factory method to bean named 'retryRegistryEventConsumer'
2026-07-10T01:11:07.604+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'retryRegistry' via factory method to bean named 'compositeRetryCustomizer'
2026-07-10T01:11:07.618+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'retryAspect' via factory method to bean named 'resilience4j.retry-io.github.resilience4j.springboot3.retry.autoconfigure.RetryProperties'
2026-07-10T01:11:07.618+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'retryAspect' via factory method to bean named 'retryRegistry'
2026-07-10T01:11:07.618+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'retryAspect' via factory method to bean named 'fallbackExecutor'
2026-07-10T01:11:07.618+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'retryAspect' via factory method to bean named 'spelResolver'
2026-07-10T01:11:07.619+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'orderService' via constructor to bean named 'orderRepository'
2026-07-10T01:11:07.619+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'orderService' via constructor to bean named 'inventoryClient'
2026-07-10T01:11:07.620+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'orderController' via constructor to bean named 'orderService'
2026-07-10T01:11:07.621+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
2026-07-10T01:11:07.622+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.methodValidationExcludeFilter'
2026-07-10T01:11:07.625+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration'
2026-07-10T01:11:07.626+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration'
2026-07-10T01:11:07.626+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$SimpleAsyncTaskExecutorBuilderConfiguration'
2026-07-10T01:11:07.627+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$SimpleAsyncTaskExecutorBuilderConfiguration' via constructor to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
2026-07-10T01:11:07.629+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleAsyncTaskExecutorBuilder'
2026-07-10T01:11:07.634+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$AsyncConfigurerConfiguration'
2026-07-10T01:11:07.636+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationTaskExecutorAsyncConfigurer'
2026-07-10T01:11:07.636+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'applicationTaskExecutorAsyncConfigurer' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@3eeb318f'
2026-07-10T01:11:07.639+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutorConfigurations$BootstrapExecutorConfiguration'
2026-07-10T01:11:07.640+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration'
2026-07-10T01:11:07.641+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
2026-07-10T01:11:07.643+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'error'
2026-07-10T01:11:07.645+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameViewResolver'
2026-07-10T01:11:07.648+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration'
2026-07-10T01:11:07.650+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2026-07-10T01:11:07.652+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@58326051'
2026-07-10T01:11:07.652+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2026-07-10T01:11:07.653+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'conventionErrorViewResolver'
2026-07-10T01:11:07.655+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorAttributes'
2026-07-10T01:11:07.658+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'basicErrorController'
2026-07-10T01:11:07.659+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'basicErrorController' via factory method to bean named 'errorAttributes'
2026-07-10T01:11:07.664+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration'
2026-07-10T01:11:07.668+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2026-07-10T01:11:07.668+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2026-07-10T01:11:07.668+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@3eeb318f'
2026-07-10T01:11:07.673+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter'
2026-07-10T01:11:07.673+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2026-07-10T01:11:07.674+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties'
2026-07-10T01:11:07.674+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$WebMvcAutoConfigurationAdapter' via constructor to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@3eeb318f'
2026-07-10T01:11:07.679+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'swaggerWebMvcConfigurer'
2026-07-10T01:11:07.679+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.webmvc.ui.SwaggerConfig'
2026-07-10T01:11:07.683+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.properties.SwaggerUiConfigParameters'
2026-07-10T01:11:07.688+05:30 DEBUG 13496 --- [order-service] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springdoc.core.properties.SwaggerUiConfigProperties'
